	Chr	Pos	PhyloP	Strand	EnsemblID	isSub
28023	chr7	1480156	-0.76	-	ENSG00000164877	False
28024	chr7	1480157	-2.2	-	ENSG00000164877	False
28025	chr7	1480158	-1.918	-	ENSG00000164877	False
28026	chr7	1480159	-0.988	-	ENSG00000164877	False
28027	chr7	1480160	-4.618	-	ENSG00000164877	False
28028	chr7	1480161	-2.085	-	ENSG00000164877	False
28029	chr7	1480162	0.042	-	ENSG00000164877	False
28030	chr7	1480163	-0.791	-	ENSG00000164877	False
28031	chr7	1480164	-0.973	-	ENSG00000164877	False
28032	chr7	1480165	-0.181	-	ENSG00000164877	False
28033	chr7	1480166	2.134	-	ENSG00000164877	False
28034	chr7	1480167	0.326	-	ENSG00000164877	False
28035	chr7	1480168	0.787	-	ENSG00000164877	False
28036	chr7	1480169	1.7	-	ENSG00000164877	False
28037	chr7	1480170	-0.313	-	ENSG00000164877	False
28038	chr7	1480171	-0.204	-	ENSG00000164877	False
28039	chr7	1480172	-0.557	-	ENSG00000164877	False
28040	chr7	1480173	-1.57	-	ENSG00000164877	False
28041	chr7	1480174	0.15	-	ENSG00000164877	False
28042	chr7	1480175	-1.323	-	ENSG00000164877	False
28043	chr7	1480176	-0.923	-	ENSG00000164877	False
28044	chr7	1480177	0.045	-	ENSG00000164877	False
28045	chr7	1480178	0.546	-	ENSG00000164877	False
28046	chr7	1480179	1.896	-	ENSG00000164877	False
28047	chr7	1480180	0.313	-	ENSG00000164877	False
28048	chr7	1480181	-1.32	-	ENSG00000164877	False
28049	chr7	1480182	2.951	-	ENSG00000164877	False
28050	chr7	1480183	-0.207	-	ENSG00000164877	False
28051	chr7	1480184	-0.027	-	ENSG00000164877	False
28052	chr7	1480185	-0.532	-	ENSG00000164877	False
28053	chr7	1480186	-0.251	-	ENSG00000164877	False
28054	chr7	1480187	-0.122	-	ENSG00000164877	False
28055	chr7	1480188	0.177	-	ENSG00000164877	False
28056	chr7	1480189	-0.284	-	ENSG00000164877	False
28057	chr7	1480190	1.488	-	ENSG00000164877	False
28058	chr7	1480191	0.298	-	ENSG00000164877	False
28059	chr7	1480192	-0.649	-	ENSG00000164877	False
28060	chr7	1480193	0.845	-	ENSG00000164877	False
28061	chr7	1480194	0.214	-	ENSG00000164877	False
28062	chr7	1480195	-0.605	-	ENSG00000164877	False
28063	chr7	1480196	0.46	-	ENSG00000164877	False
28064	chr7	1480197	0.043	-	ENSG00000164877	False
28065	chr7	1480198	-0.823	-	ENSG00000164877	False
28066	chr7	1480199	-0.245	-	ENSG00000164877	False
28067	chr7	1480200	0.085	-	ENSG00000164877	False
28068	chr7	1480201	-0.674	-	ENSG00000164877	False
28069	chr7	1480202	0.168	-	ENSG00000164877	False
28070	chr7	1480203	0.032	-	ENSG00000164877	False
28071	chr7	1480204	-2.083	-	ENSG00000164877	False
28072	chr7	1480205	-0.841	-	ENSG00000164877	False
28073	chr7	1480206	0.407	-	ENSG00000164877	False
28074	chr7	1480207	-1.652	-	ENSG00000164877	False
28075	chr7	1480208	-0.599	-	ENSG00000164877	False
28076	chr7	1480209	0.113	-	ENSG00000164877	False
28077	chr7	1480210	0.062	-	ENSG00000164877	False
28078	chr7	1480211	-0.358	-	ENSG00000164877	False
28079	chr7	1480212	1.15	-	ENSG00000164877	False
28080	chr7	1480213	-1.616	-	ENSG00000164877	False
28081	chr7	1480214	-0.995	-	ENSG00000164877	False
28082	chr7	1480215	0.206	-	ENSG00000164877	False
28083	chr7	1480216	0.21	-	ENSG00000164877	False
28084	chr7	1480217	-1.609	-	ENSG00000164877	False
28085	chr7	1480218	0.565	-	ENSG00000164877	False
28086	chr7	1480219	-0.568	-	ENSG00000164877	False
28087	chr7	1480220	-0.98	-	ENSG00000164877	False
28088	chr7	1480221	0.227	-	ENSG00000164877	False
28089	chr7	1480222	0.555	-	ENSG00000164877	False
28090	chr7	1480223	0.524	-	ENSG00000164877	False
28091	chr7	1480224	2.572	-	ENSG00000164877	False
28092	chr7	1480225	2.801	-	ENSG00000164877	False
28093	chr7	1480226	2.897	-	ENSG00000164877	False
28094	chr7	1480227	2.101	-	ENSG00000164877	False
28095	chr7	1480228	0.224	-	ENSG00000164877	False
28096	chr7	1480229	0.172	-	ENSG00000164877	False
28097	chr7	1480230	0.865	-	ENSG00000164877	False
28098	chr7	1480231	-0.442	-	ENSG00000164877	False
28099	chr7	1480232	0.55	-	ENSG00000164877	False
28100	chr7	1480233	-0.408	-	ENSG00000164877	False
28101	chr7	1480234	-3.47	-	ENSG00000164877	False
28102	chr7	1480235	1.423	-	ENSG00000164877	False
28103	chr7	1480236	-0.427	-	ENSG00000164877	False
28104	chr7	1480237	-0.024	-	ENSG00000164877	False
28105	chr7	1480238	-5.0	-	ENSG00000164877	False
28106	chr7	1480239	-0.373	-	ENSG00000164877	False
28107	chr7	1480240	-1.636	-	ENSG00000164877	False
28108	chr7	1480241	-0.57	-	ENSG00000164877	False
28109	chr7	1480242	1.656	-	ENSG00000164877	False
28110	chr7	1480243	0.955	-	ENSG00000164877	False
28111	chr7	1480244	0.431	-	ENSG00000164877	False
28112	chr7	1480245	1.648	-	ENSG00000164877	False
28113	chr7	1480246	-1.915	-	ENSG00000164877	False
28114	chr7	1480247	2.099	-	ENSG00000164877	False
28115	chr7	1480248	0.895	-	ENSG00000164877	False
28116	chr7	1480249	1.449	-	ENSG00000164877	False
28117	chr7	1480250	2.615	-	ENSG00000164877	False
28118	chr7	1480251	3.04	-	ENSG00000164877	False
28119	chr7	1480252	-1.676	-	ENSG00000164877	False
28120	chr7	1480253	5.626	-	ENSG00000164877	False
28121	chr7	1480254	4.147	-	ENSG00000164877	False
28122	chr7	1480255	1.497	-	ENSG00000164877	False
28123	chr7	1480256	1.567	-	ENSG00000164877	False
28124	chr7	1480257	3.097	-	ENSG00000164877	False
28125	chr7	1480258	0.317	-	ENSG00000164877	False
28126	chr7	1480259	2.615	-	ENSG00000164877	False
28127	chr7	1480260	3.488	-	ENSG00000164877	False
28128	chr7	1480261	-0.041	-	ENSG00000164877	False
28129	chr7	1480262	-0.315	-	ENSG00000164877	False
28130	chr7	1480263	1.34	-	ENSG00000164877	False
28131	chr7	1480264	0.672	-	ENSG00000164877	False
28132	chr7	1480265	2.291	-	ENSG00000164877	False
28133	chr7	1480266	0.101	-	ENSG00000164877	False
28134	chr7	1480267	0.434	-	ENSG00000164877	False
28135	chr7	1480268	2.963	-	ENSG00000164877	False
28136	chr7	1480269	0.655	-	ENSG00000164877	False
28137	chr7	1480270	4.471	-	ENSG00000164877	False
28138	chr7	1480271	4.471	-	ENSG00000164877	False
28139	chr7	1480272	5.31	-	ENSG00000164877	False
28140	chr7	1480273	-3.131	-	ENSG00000164877	False
28141	chr7	1480274	0.06	-	ENSG00000164877	False
28142	chr7	1480275	1.428	-	ENSG00000164877	False
28143	chr7	1480276	-0.412	-	ENSG00000164877	False
28144	chr7	1480277	1.444	-	ENSG00000164877	False
28145	chr7	1480278	2.124	-	ENSG00000164877	False
28146	chr7	1480279	-4.923	-	ENSG00000164877	False
28147	chr7	1480280	3.887	-	ENSG00000164877	False
28148	chr7	1480281	5.637	-	ENSG00000164877	False
28149	chr7	1480282	-0.293	-	ENSG00000164877	False
28150	chr7	1480283	0.6	-	ENSG00000164877	False
28151	chr7	1480284	0.161	-	ENSG00000164877	False
28152	chr7	1480285	-2.071	-	ENSG00000164877	False
28153	chr7	1480286	1.236	-	ENSG00000164877	False
28154	chr7	1480287	2.569	-	ENSG00000164877	False
28155	chr7	1480288	0.727	-	ENSG00000164877	False
28156	chr7	1480289	0.003	-	ENSG00000164877	False
28157	chr7	1480290	0.96	-	ENSG00000164877	False
28158	chr7	1480291	-0.255	-	ENSG00000164877	False
28159	chr7	1480292	-0.859	-	ENSG00000164877	False
28160	chr7	1480293	0.523	-	ENSG00000164877	False
28161	chr7	1480294	0.662	-	ENSG00000164877	False
28162	chr7	1480295	-0.807	-	ENSG00000164877	False
28163	chr7	1480296	0.12	-	ENSG00000164877	False
28164	chr7	1480297	-0.691	-	ENSG00000164877	False
28165	chr7	1480298	-0.19	-	ENSG00000164877	False
28166	chr7	1480299	0.977	-	ENSG00000164877	False
28167	chr7	1480300	1.147	-	ENSG00000164877	False
28168	chr7	1480301	-0.15	-	ENSG00000164877	False
28169	chr7	1480302	0.419	-	ENSG00000164877	False
28170	chr7	1480303	0.843	-	ENSG00000164877	False
28171	chr7	1480304	-0.079	-	ENSG00000164877	False
28172	chr7	1480305	-1.475	-	ENSG00000164877	False
28173	chr7	1480306	-0.065	-	ENSG00000164877	False
28174	chr7	1480307	0.182	-	ENSG00000164877	False
28175	chr7	1480308	-0.298	-	ENSG00000164877	False
28176	chr7	1480309	0.874	-	ENSG00000164877	False
28177	chr7	1480310	0.576	-	ENSG00000164877	False
28178	chr7	1480311	-1.306	-	ENSG00000164877	False
28179	chr7	1480312	-0.976	-	ENSG00000164877	False
28180	chr7	1480313	0.742	-	ENSG00000164877	False
28181	chr7	1480314	-0.692	-	ENSG00000164877	False
28182	chr7	1480315	-1.794	-	ENSG00000164877	False
28183	chr7	1480316	-0.879	-	ENSG00000164877	False
28184	chr7	1480317	-0.663	-	ENSG00000164877	False
28185	chr7	1480318	0.001	-	ENSG00000164877	False
28186	chr7	1480319	1.167	-	ENSG00000164877	False
28187	chr7	1480320	2.595	-	ENSG00000164877	False
28188	chr7	1481827	-0.606	-	ENSG00000164877	False
28189	chr7	1481828	0.018	-	ENSG00000164877	False
28190	chr7	1481829	-0.854	-	ENSG00000164877	False
28191	chr7	1481830	-1.058	-	ENSG00000164877	False
28192	chr7	1481831	-1.262	-	ENSG00000164877	False
28193	chr7	1481832	0.02	-	ENSG00000164877	False
28194	chr7	1481833	-0.447	-	ENSG00000164877	False
28195	chr7	1481834	-0.39	-	ENSG00000164877	False
28196	chr7	1481835	0.264	-	ENSG00000164877	False
28197	chr7	1481836	0.037	-	ENSG00000164877	False
28198	chr7	1481837	0.528	-	ENSG00000164877	False
28199	chr7	1481838	0.573	-	ENSG00000164877	False
28200	chr7	1481839	-1.574	-	ENSG00000164877	False
28201	chr7	1481840	0.198	-	ENSG00000164877	False
28202	chr7	1481841	0.491	-	ENSG00000164877	False
28203	chr7	1481842	-0.667	-	ENSG00000164877	False
28204	chr7	1481843	-0.426	-	ENSG00000164877	False
28205	chr7	1481844	0.577	-	ENSG00000164877	False
28206	chr7	1481845	-0.407	-	ENSG00000164877	False
28207	chr7	1481846	2.207	-	ENSG00000164877	False
28208	chr7	1481847	2.703	-	ENSG00000164877	False
28209	chr7	1481848	-0.678	-	ENSG00000164877	False
28210	chr7	1481849	1.434	-	ENSG00000164877	False
28211	chr7	1481850	2.737	-	ENSG00000164877	False
28212	chr7	1481851	1.812	-	ENSG00000164877	False
28213	chr7	1481852	0.791	-	ENSG00000164877	False
28214	chr7	1481853	1.945	-	ENSG00000164877	False
28215	chr7	1481854	0.555	-	ENSG00000164877	False
28216	chr7	1481855	-1.343	-	ENSG00000164877	False
28217	chr7	1481856	-0.163	-	ENSG00000164877	False
28218	chr7	1481857	0.018	-	ENSG00000164877	False
28219	chr7	1481858	-1.29	-	ENSG00000164877	False
28220	chr7	1481859	-2.216	-	ENSG00000164877	False
28221	chr7	1481860	-2.426	-	ENSG00000164877	False
28222	chr7	1481861	-3.798	-	ENSG00000164877	False
28223	chr7	1481862	0.171	-	ENSG00000164877	False
28224	chr7	1481863	0.627	-	ENSG00000164877	False
28225	chr7	1481864	0.903	-	ENSG00000164877	False
28226	chr7	1481865	0.501	-	ENSG00000164877	False
28227	chr7	1481866	-0.568	-	ENSG00000164877	False
28228	chr7	1481867	-0.058	-	ENSG00000164877	False
28229	chr7	1481868	1.37	-	ENSG00000164877	False
28230	chr7	1481869	0.89	-	ENSG00000164877	False
28231	chr7	1481870	-1.746	-	ENSG00000164877	False
28232	chr7	1481871	0.539	-	ENSG00000164877	False
28233	chr7	1481872	0.539	-	ENSG00000164877	False
28234	chr7	1481873	0.236	-	ENSG00000164877	False
28235	chr7	1481874	1.749	-	ENSG00000164877	False
28236	chr7	1481875	0.718	-	ENSG00000164877	False
28237	chr7	1481876	0.693	-	ENSG00000164877	False
28238	chr7	1481877	-1.11	-	ENSG00000164877	False
28239	chr7	1481878	0.435	-	ENSG00000164877	False
28240	chr7	1481879	0.835	-	ENSG00000164877	False
28241	chr7	1481880	0.781	-	ENSG00000164877	False
28242	chr7	1481881	1.977	-	ENSG00000164877	False
28243	chr7	1481882	1.867	-	ENSG00000164877	False
28244	chr7	1481883	2.3	-	ENSG00000164877	False
28245	chr7	1481884	0.165	-	ENSG00000164877	False
28246	chr7	1481885	1.815	-	ENSG00000164877	False
28247	chr7	1481886	-0.162	-	ENSG00000164877	False
28248	chr7	1481887	1.656	-	ENSG00000164877	False
28249	chr7	1481888	-1.942	-	ENSG00000164877	False
28250	chr7	1481889	-0.492	-	ENSG00000164877	False
28251	chr7	1481890	-0.067	-	ENSG00000164877	False
28252	chr7	1481891	-0.408	-	ENSG00000164877	False
28253	chr7	1481892	-0.143	-	ENSG00000164877	False
28254	chr7	1481893	-0.325	-	ENSG00000164877	False
28255	chr7	1481894	-1.709	-	ENSG00000164877	False
28256	chr7	1481895	-0.465	-	ENSG00000164877	False
28257	chr7	1481896	0.583	-	ENSG00000164877	False
28258	chr7	1481897	0.203	-	ENSG00000164877	False
28259	chr7	1481898	-0.208	-	ENSG00000164877	False
28260	chr7	1481899	-1.257	-	ENSG00000164877	False
28261	chr7	1481900	1.027	-	ENSG00000164877	False
28262	chr7	1481901	0.546	-	ENSG00000164877	False
28263	chr7	1481902	-1.594	-	ENSG00000164877	False
28264	chr7	1481903	-0.335	-	ENSG00000164877	False
28265	chr7	1481904	-0.93	-	ENSG00000164877	False
28266	chr7	1481905	-0.689	-	ENSG00000164877	False
28267	chr7	1481906	-0.128	-	ENSG00000164877	False
28268	chr7	1481907	0.524	-	ENSG00000164877	False
28269	chr7	1481908	0.054	-	ENSG00000164877	False
28270	chr7	1481909	-3.666	-	ENSG00000164877	False
28271	chr7	1481910	2.222	-	ENSG00000164877	False
28272	chr7	1481911	0.042	-	ENSG00000164877	False
28273	chr7	1481912	0.385	-	ENSG00000164877	False
28274	chr7	1481913	0.61	-	ENSG00000164877	False
28275	chr7	1481914	-0.711	-	ENSG00000164877	False
28276	chr7	1481915	-3.839	-	ENSG00000164877	False
28277	chr7	1481916	-1.973	-	ENSG00000164877	False
28278	chr7	1481917	-0.339	-	ENSG00000164877	False
28279	chr7	1481918	-2.702	-	ENSG00000164877	False
28280	chr7	1481919	-0.087	-	ENSG00000164877	False
28281	chr7	1481920	-0.498	-	ENSG00000164877	False
28282	chr7	1481921	-1.805	-	ENSG00000164877	False
28283	chr7	1481922	-0.061	-	ENSG00000164877	False
28284	chr7	1481923	-0.499	-	ENSG00000164877	False
28285	chr7	1481924	2.953	-	ENSG00000164877	False
28286	chr7	1481925	-0.983	-	ENSG00000164877	False
28287	chr7	1481926	-0.062	-	ENSG00000164877	False
28288	chr7	1481927	0.539	-	ENSG00000164877	False
28289	chr7	1481928	-1.253	-	ENSG00000164877	False
28290	chr7	1481929	0.434	-	ENSG00000164877	False
28291	chr7	1481930	0.758	-	ENSG00000164877	False
28292	chr7	1481931	-0.962	-	ENSG00000164877	False
28293	chr7	1481932	0.939	-	ENSG00000164877	False
28294	chr7	1481933	0.574	-	ENSG00000164877	False
28295	chr7	1481934	-0.699	-	ENSG00000164877	False
28296	chr7	1481935	1.305	-	ENSG00000164877	False
28297	chr7	1481936	-2.999	-	ENSG00000164877	False
28298	chr7	1481937	-0.285	-	ENSG00000164877	False
28299	chr7	1481938	-0.315	-	ENSG00000164877	False
28300	chr7	1481939	-0.336	-	ENSG00000164877	False
28301	chr7	1481940	-0.274	-	ENSG00000164877	False
28302	chr7	1481941	0.709	-	ENSG00000164877	False
28303	chr7	1481942	0.291	-	ENSG00000164877	False
28304	chr7	1481943	0.538	-	ENSG00000164877	False
28305	chr7	1481944	0.208	-	ENSG00000164877	False
28306	chr7	1481945	-4.469	-	ENSG00000164877	False
28307	chr7	1481946	-0.115	-	ENSG00000164877	False
28308	chr7	1481947	-0.076	-	ENSG00000164877	False
28309	chr7	1481948	-1.696	-	ENSG00000164877	False
28310	chr7	1481949	0.041	-	ENSG00000164877	False
28311	chr7	1481950	-3.019	-	ENSG00000164877	False
28312	chr7	1481951	-0.452	-	ENSG00000164877	False
28313	chr7	1481952	1.431	-	ENSG00000164877	False
28314	chr7	1481953	-0.69	-	ENSG00000164877	False
28315	chr7	1481954	-0.615	-	ENSG00000164877	False
28316	chr7	1481955	0.327	-	ENSG00000164877	False
28317	chr7	1481956	-2.278	-	ENSG00000164877	False
28318	chr7	1481957	1.89	-	ENSG00000164877	False
28319	chr7	1481958	-1.487	-	ENSG00000164877	False
28320	chr7	1481959	-1.538	-	ENSG00000164877	False
28321	chr7	1481960	-5.145	-	ENSG00000164877	False
28322	chr7	1481961	0.354	-	ENSG00000164877	False
28323	chr7	1481962	-0.03	-	ENSG00000164877	False
28324	chr7	1481963	0.194	-	ENSG00000164877	False
28325	chr7	1481964	1.163	-	ENSG00000164877	False
28326	chr7	1481965	-2.093	-	ENSG00000164877	False
28327	chr7	1481966	-0.001	-	ENSG00000164877	False
28328	chr7	1481967	-1.611	-	ENSG00000164877	False
28329	chr7	1481968	0.248	-	ENSG00000164877	False
28330	chr7	1481969	1.101	-	ENSG00000164877	False
28331	chr7	1481970	0.556	-	ENSG00000164877	False
28332	chr7	1481971	-0.349	-	ENSG00000164877	False
28333	chr7	1481972	-0.478	-	ENSG00000164877	False
28334	chr7	1481973	-1.085	-	ENSG00000164877	False
28335	chr7	1481974	-0.252	-	ENSG00000164877	False
28336	chr7	1481975	-2.281	-	ENSG00000164877	False
28337	chr7	1481976	-0.001	-	ENSG00000164877	False
28338	chr7	1481977	1.028	-	ENSG00000164877	False
28339	chr7	1481978	-0.614	-	ENSG00000164877	False
28340	chr7	1481979	-0.811	-	ENSG00000164877	False
28341	chr7	1481980	1.535	-	ENSG00000164877	False
28342	chr7	1481981	-0.53	-	ENSG00000164877	False
28343	chr7	1481982	0.666	-	ENSG00000164877	False
28344	chr7	1481983	0.455	-	ENSG00000164877	False
28345	chr7	1481984	-0.652	-	ENSG00000164877	False
28346	chr7	1481985	0.505	-	ENSG00000164877	False
28347	chr7	1481986	-0.553	-	ENSG00000164877	False
28348	chr7	1481987	-3.225	-	ENSG00000164877	False
28349	chr7	1481988	0.093	-	ENSG00000164877	False
28350	chr7	1481989	-0.995	-	ENSG00000164877	False
28351	chr7	1481990	-5.401	-	ENSG00000164877	False
28352	chr7	1481991	-0.919	-	ENSG00000164877	False
28353	chr7	1481992	0.86	-	ENSG00000164877	False
28354	chr7	1481993	0.138	-	ENSG00000164877	False
28355	chr7	1481994	0.252	-	ENSG00000164877	False
28356	chr7	1481995	2.619	-	ENSG00000164877	False
28357	chr7	1481996	-2.114	-	ENSG00000164877	False
28358	chr7	1481997	-0.164	-	ENSG00000164877	False
28359	chr7	1481998	-0.276	-	ENSG00000164877	False
28360	chr7	1481999	2.182	-	ENSG00000164877	False
28361	chr7	1482000	-0.577	-	ENSG00000164877	False
28362	chr7	1482001	1.8	-	ENSG00000164877	False
28363	chr7	1482002	-2.012	-	ENSG00000164877	False
28364	chr7	1482003	-1.228	-	ENSG00000164877	False
28365	chr7	1482004	-0.639	-	ENSG00000164877	False
28366	chr7	1482005	-2.099	-	ENSG00000164877	False
28367	chr7	1482006	0.736	-	ENSG00000164877	False
28368	chr7	1482007	-0.262	-	ENSG00000164877	False
28369	chr7	1482008	1.2	-	ENSG00000164877	False
28370	chr7	1482009	-0.34	-	ENSG00000164877	False
28371	chr7	1482010	-0.691	-	ENSG00000164877	False
28372	chr7	1482011	-0.471	-	ENSG00000164877	False
28373	chr7	1482012	-0.613	-	ENSG00000164877	False
28374	chr7	1482013	-0.845	-	ENSG00000164877	False
28375	chr7	1482014	-1.224	-	ENSG00000164877	False
28376	chr7	1482015	-1.881	-	ENSG00000164877	False
28377	chr7	1482016	-0.109	-	ENSG00000164877	False
28378	chr7	1482017	-0.327	-	ENSG00000164877	False
28379	chr7	1482018	0.682	-	ENSG00000164877	False
28380	chr7	1482019	-2.849	-	ENSG00000164877	False
28381	chr7	1482020	0.375	-	ENSG00000164877	False
28382	chr7	1482021	-0.988	-	ENSG00000164877	False
28383	chr7	1482022	2.497	-	ENSG00000164877	False
28384	chr7	1482023	-0.682	-	ENSG00000164877	False
28385	chr7	1482024	2.274	-	ENSG00000164877	False
28386	chr7	1482025	0.43	-	ENSG00000164877	False
28387	chr7	1482026	0.56	-	ENSG00000164877	False
28388	chr7	1482027	0.552	-	ENSG00000164877	False
28389	chr7	1482028	-1.36	-	ENSG00000164877	False
28390	chr7	1482029	-3.093	-	ENSG00000164877	False
28391	chr7	1482030	0.451	-	ENSG00000164877	False
28392	chr7	1482031	-2.049	-	ENSG00000164877	False
28393	chr7	1482032	-1.327	-	ENSG00000164877	False
28394	chr7	1482033	-0.202	-	ENSG00000164877	False
28395	chr7	1482034	-2.895	-	ENSG00000164877	False
28396	chr7	1482035	-0.253	-	ENSG00000164877	False
28397	chr7	1482036	-1.424	-	ENSG00000164877	False
28398	chr7	1482037	0.708	-	ENSG00000164877	False
28399	chr7	1482038	-0.243	-	ENSG00000164877	False
28400	chr7	1482039	-0.152	-	ENSG00000164877	False
28401	chr7	1482040	-0.531	-	ENSG00000164877	False
28402	chr7	1482041	-2.969	-	ENSG00000164877	False
28403	chr7	1482042	-0.848	-	ENSG00000164877	False
28404	chr7	1482043	0.303	-	ENSG00000164877	False
28405	chr7	1482044	0.685	-	ENSG00000164877	False
28406	chr7	1482045	-0.499	-	ENSG00000164877	False
28407	chr7	1482046	0.491	-	ENSG00000164877	False
28408	chr7	1482047	0.479	-	ENSG00000164877	False
28409	chr7	1482048	0.901	-	ENSG00000164877	False
28410	chr7	1482049	0.548	-	ENSG00000164877	False
28411	chr7	1482050	-0.539	-	ENSG00000164877	False
28412	chr7	1482051	0.204	-	ENSG00000164877	False
28413	chr7	1482052	-1.658	-	ENSG00000164877	False
28414	chr7	1482053	-0.229	-	ENSG00000164877	False
28415	chr7	1482054	0.96	-	ENSG00000164877	False
28416	chr7	1482055	1.477	-	ENSG00000164877	False
28417	chr7	1482056	0.12	-	ENSG00000164877	False
28418	chr7	1482057	0.033	-	ENSG00000164877	False
28419	chr7	1482058	-0.22	-	ENSG00000164877	False
28420	chr7	1482059	-0.769	-	ENSG00000164877	False
28421	chr7	1482060	1.295	-	ENSG00000164877	False
28422	chr7	1482061	0.196	-	ENSG00000164877	False
28423	chr7	1482062	0.26	-	ENSG00000164877	False
28424	chr7	1482063	-0.575	-	ENSG00000164877	False
28425	chr7	1482064	-0.036	-	ENSG00000164877	False
28426	chr7	1482065	-0.167	-	ENSG00000164877	False
28427	chr7	1482066	2.124	-	ENSG00000164877	False
28428	chr7	1482067	1.181	-	ENSG00000164877	False
28429	chr7	1482068	-1.279	-	ENSG00000164877	False
28430	chr7	1482069	-0.85	-	ENSG00000164877	False
28431	chr7	1482070	0.608	-	ENSG00000164877	False
28432	chr7	1482071	-0.138	-	ENSG00000164877	False
28433	chr7	1482072	0.639	-	ENSG00000164877	False
28434	chr7	1482073	0.291	-	ENSG00000164877	False
28435	chr7	1482074	-4.253	-	ENSG00000164877	False
28436	chr7	1482075	1.703	-	ENSG00000164877	False
28437	chr7	1482076	-0.339	-	ENSG00000164877	False
28438	chr7	1482077	-0.355	-	ENSG00000164877	False
28439	chr7	1482078	0.568	-	ENSG00000164877	False
28440	chr7	1482079	-0.082	-	ENSG00000164877	False
28441	chr7	1482080	0.876	-	ENSG00000164877	False
28442	chr7	1482081	1.039	-	ENSG00000164877	False
28443	chr7	1482082	0.476	-	ENSG00000164877	False
28444	chr7	1482083	-1.452	-	ENSG00000164877	False
28445	chr7	1482084	-0.511	-	ENSG00000164877	False
28446	chr7	1482085	0.604	-	ENSG00000164877	False
28447	chr7	1482086	0.314	-	ENSG00000164877	False
28448	chr7	1482087	1.104	-	ENSG00000164877	False
28449	chr7	1482088	-0.863	-	ENSG00000164877	False
28450	chr7	1482089	-0.551	-	ENSG00000164877	False
28451	chr7	1482090	-0.624	-	ENSG00000164877	False
28452	chr7	1482091	0.161	-	ENSG00000164877	False
28453	chr7	1482092	-1.548	-	ENSG00000164877	False
28454	chr7	1482093	-0.723	-	ENSG00000164877	False
28455	chr7	1482094	0.249	-	ENSG00000164877	False
28456	chr7	1482095	-0.841	-	ENSG00000164877	False
28457	chr7	1482096	0.305	-	ENSG00000164877	False
28458	chr7	1482097	0.865	-	ENSG00000164877	False
28459	chr7	1482098	-1.315	-	ENSG00000164877	False
28460	chr7	1482099	1.06	-	ENSG00000164877	False
28461	chr7	1482100	-0.597	-	ENSG00000164877	False
28462	chr7	1482101	-0.068	-	ENSG00000164877	False
28463	chr7	1482102	2.067	-	ENSG00000164877	False
28464	chr7	1482103	-0.995	-	ENSG00000164877	False
28465	chr7	1482104	-0.237	-	ENSG00000164877	False
28466	chr7	1482105	3.113	-	ENSG00000164877	False
28467	chr7	1482106	-1.949	-	ENSG00000164877	False
28468	chr7	1482107	0.716	-	ENSG00000164877	False
28469	chr7	1482108	0.72	-	ENSG00000164877	False
28470	chr7	1482109	0.616	-	ENSG00000164877	False
28471	chr7	1482110	-1.394	-	ENSG00000164877	False
28472	chr7	1482111	-0.068	-	ENSG00000164877	False
28473	chr7	1482112	0.924	-	ENSG00000164877	False
28474	chr7	1482113	2.551	-	ENSG00000164877	False
28475	chr7	1482114	1.084	-	ENSG00000164877	False
28476	chr7	1482115	-0.095	-	ENSG00000164877	False
28477	chr7	1482116	-0.079	-	ENSG00000164877	False
28478	chr7	1482117	1.8	-	ENSG00000164877	False
28479	chr7	1482118	-0.411	-	ENSG00000164877	False
28480	chr7	1482119	0.647	-	ENSG00000164877	False
28481	chr7	1482120	4.108	-	ENSG00000164877	False
28482	chr7	1484287	2.416	-	ENSG00000164877	False
28483	chr7	1484288	2.623	-	ENSG00000164877	False
28484	chr7	1484289	2.658	-	ENSG00000164877	False
28485	chr7	1484290	-0.133	-	ENSG00000164877	False
28486	chr7	1484291	-0.264	-	ENSG00000164877	False
28487	chr7	1484292	-0.83	-	ENSG00000164877	False
28488	chr7	1484293	2.621	-	ENSG00000164877	False
28489	chr7	1484294	0.094	-	ENSG00000164877	False
28490	chr7	1484295	-3.987	-	ENSG00000164877	False
28491	chr7	1484296	0.064	-	ENSG00000164877	False
28492	chr7	1484297	0.393	-	ENSG00000164877	False
28493	chr7	1484298	-0.94	-	ENSG00000164877	False
28494	chr7	1484299	0.004	-	ENSG00000164877	False
28495	chr7	1484300	1.839	-	ENSG00000164877	False
28496	chr7	1484301	-1.57	-	ENSG00000164877	False
28497	chr7	1484302	2.639	-	ENSG00000164877	False
28498	chr7	1484303	-2.591	-	ENSG00000164877	False
28499	chr7	1484304	-1.153	-	ENSG00000164877	False
28500	chr7	1484305	-0.034	-	ENSG00000164877	False
28501	chr7	1484306	0.029	-	ENSG00000164877	False
28502	chr7	1484307	-0.582	-	ENSG00000164877	False
28503	chr7	1484308	1.784	-	ENSG00000164877	False
28504	chr7	1484309	-0.26	-	ENSG00000164877	False
28505	chr7	1484310	-1.198	-	ENSG00000164877	False
28506	chr7	1484311	-0.625	-	ENSG00000164877	False
28507	chr7	1484312	0.034	-	ENSG00000164877	False
28508	chr7	1484313	-0.717	-	ENSG00000164877	False
28509	chr7	1484314	-1.468	-	ENSG00000164877	False
28510	chr7	1484315	-0.211	-	ENSG00000164877	False
28511	chr7	1484316	-0.922	-	ENSG00000164877	False
28512	chr7	1484317	0.031	-	ENSG00000164877	False
