	Chr	Pos	PhyloP	Strand	EnsemblID
16951	chr7	1191757	-4.016	-	ENSG00000178381
16952	chr7	1191758	-0.679	-	ENSG00000178381
16953	chr7	1191759	0.062	-	ENSG00000178381
16954	chr7	1191760	-0.633	-	ENSG00000178381
16955	chr7	1191761	-0.592	-	ENSG00000178381
16956	chr7	1191762	-1.196	-	ENSG00000178381
16957	chr7	1191763	-0.496	-	ENSG00000178381
16958	chr7	1191764	-3.885	-	ENSG00000178381
16959	chr7	1191765	-1.528	-	ENSG00000178381
16960	chr7	1191766	-0.142	-	ENSG00000178381
16961	chr7	1191767	-0.598	-	ENSG00000178381
16962	chr7	1191768	-0.225	-	ENSG00000178381
16963	chr7	1191769	-0.887	-	ENSG00000178381
16964	chr7	1191770	-1.236	-	ENSG00000178381
16965	chr7	1191771	-0.906	-	ENSG00000178381
16966	chr7	1191772	-0.944	-	ENSG00000178381
16967	chr7	1191773	0.575	-	ENSG00000178381
16968	chr7	1191774	-0.333	-	ENSG00000178381
16969	chr7	1191775	-0.273	-	ENSG00000178381
16970	chr7	1191776	-0.542	-	ENSG00000178381
16971	chr7	1191777	-1.47	-	ENSG00000178381
16972	chr7	1191778	-1.379	-	ENSG00000178381
16973	chr7	1191779	-0.979	-	ENSG00000178381
16974	chr7	1191780	1.673	-	ENSG00000178381
16975	chr7	1191781	-0.173	-	ENSG00000178381
16976	chr7	1191782	0.147	-	ENSG00000178381
16977	chr7	1191783	0.356	-	ENSG00000178381
16978	chr7	1191784	0.075	-	ENSG00000178381
16979	chr7	1191785	-0.069	-	ENSG00000178381
16980	chr7	1191786	-0.582	-	ENSG00000178381
16981	chr7	1191787	-1.019	-	ENSG00000178381
16982	chr7	1191788	-1.551	-	ENSG00000178381
16983	chr7	1191789	-1.807	-	ENSG00000178381
16984	chr7	1191790	-1.825	-	ENSG00000178381
16985	chr7	1191791	-0.506	-	ENSG00000178381
16986	chr7	1191792	-1.62	-	ENSG00000178381
16987	chr7	1191793	0.0	-	ENSG00000178381
16988	chr7	1191794	-0.668	-	ENSG00000178381
16989	chr7	1191795	-0.105	-	ENSG00000178381
16990	chr7	1191796	-0.299	-	ENSG00000178381
16991	chr7	1191797	-0.195	-	ENSG00000178381
16992	chr7	1191798	-0.968	-	ENSG00000178381
16993	chr7	1191799	-0.554	-	ENSG00000178381
16994	chr7	1191800	0.43	-	ENSG00000178381
16995	chr7	1191801	0.398	-	ENSG00000178381
16996	chr7	1191802	0.99	-	ENSG00000178381
16997	chr7	1191803	-1.332	-	ENSG00000178381
16998	chr7	1191804	-0.454	-	ENSG00000178381
16999	chr7	1191805	0.021	-	ENSG00000178381
17000	chr7	1191806	-0.967	-	ENSG00000178381
17001	chr7	1191807	-2.908	-	ENSG00000178381
17002	chr7	1191808	-0.036	-	ENSG00000178381
17003	chr7	1191809	-0.151	-	ENSG00000178381
17004	chr7	1191810	-1.086	-	ENSG00000178381
17005	chr7	1191811	-1.401	-	ENSG00000178381
17006	chr7	1191812	0.05	-	ENSG00000178381
17007	chr7	1191813	-1.215	-	ENSG00000178381
17008	chr7	1191814	0.358	-	ENSG00000178381
17009	chr7	1191815	-0.974	-	ENSG00000178381
17010	chr7	1191816	0.373	-	ENSG00000178381
17011	chr7	1191817	0.028	-	ENSG00000178381
17012	chr7	1191818	-1.268	-	ENSG00000178381
17013	chr7	1191819	-0.21	-	ENSG00000178381
17014	chr7	1191820	-0.26	-	ENSG00000178381
17015	chr7	1191821	0.245	-	ENSG00000178381
17016	chr7	1191822	-1.837	-	ENSG00000178381
17017	chr7	1191823	-1.989	-	ENSG00000178381
17018	chr7	1191824	-2.004	-	ENSG00000178381
17019	chr7	1191825	-1.19	-	ENSG00000178381
17020	chr7	1191826	-1.353	-	ENSG00000178381
17021	chr7	1191827	-0.031	-	ENSG00000178381
17022	chr7	1191828	-0.653	-	ENSG00000178381
17023	chr7	1191829	-0.84	-	ENSG00000178381
17024	chr7	1191830	-0.069	-	ENSG00000178381
17025	chr7	1191831	-0.372	-	ENSG00000178381
17026	chr7	1191832	-2.582	-	ENSG00000178381
17027	chr7	1191833	-1.175	-	ENSG00000178381
17028	chr7	1191834	-1.915	-	ENSG00000178381
17029	chr7	1191835	-3.08	-	ENSG00000178381
17030	chr7	1191836	-0.575	-	ENSG00000178381
17031	chr7	1191837	-0.072	-	ENSG00000178381
17032	chr7	1191838	-0.706	-	ENSG00000178381
17033	chr7	1191839	0.678	-	ENSG00000178381
17034	chr7	1191840	-0.19	-	ENSG00000178381
17035	chr7	1191841	0.06	-	ENSG00000178381
17036	chr7	1191842	-1.073	-	ENSG00000178381
17037	chr7	1191843	-0.335	-	ENSG00000178381
17038	chr7	1191844	-0.114	-	ENSG00000178381
17039	chr7	1191845	-1.596	-	ENSG00000178381
17040	chr7	1191846	-1.067	-	ENSG00000178381
17041	chr7	1191847	-0.448	-	ENSG00000178381
17042	chr7	1191848	-1.073	-	ENSG00000178381
17043	chr7	1191849	-0.439	-	ENSG00000178381
17044	chr7	1191850	-0.562	-	ENSG00000178381
17045	chr7	1191851	-0.134	-	ENSG00000178381
17046	chr7	1191852	-1.07	-	ENSG00000178381
17047	chr7	1191853	0.372	-	ENSG00000178381
17048	chr7	1191854	-0.77	-	ENSG00000178381
17049	chr7	1191855	0.029	-	ENSG00000178381
17050	chr7	1191856	-0.387	-	ENSG00000178381
17051	chr7	1191857	0.061	-	ENSG00000178381
17052	chr7	1191858	0.023	-	ENSG00000178381
17053	chr7	1191859	-2.29	-	ENSG00000178381
17054	chr7	1191860	-0.696	-	ENSG00000178381
17055	chr7	1191861	-0.996	-	ENSG00000178381
17056	chr7	1191862	-1.205	-	ENSG00000178381
17057	chr7	1191863	-0.172	-	ENSG00000178381
17058	chr7	1191864	0.048	-	ENSG00000178381
17059	chr7	1191865	-0.727	-	ENSG00000178381
17060	chr7	1191866	-0.937	-	ENSG00000178381
17061	chr7	1191867	-1.368	-	ENSG00000178381
17062	chr7	1191868	-4.623	-	ENSG00000178381
17063	chr7	1191869	-0.804	-	ENSG00000178381
17064	chr7	1191870	-3.292	-	ENSG00000178381
17065	chr7	1191871	-1.516	-	ENSG00000178381
17066	chr7	1191872	0.024	-	ENSG00000178381
17067	chr7	1191873	-0.148	-	ENSG00000178381
17068	chr7	1191874	-0.712	-	ENSG00000178381
17069	chr7	1191875	-0.022	-	ENSG00000178381
17070	chr7	1191876	0.002	-	ENSG00000178381
17071	chr7	1191877	-0.824	-	ENSG00000178381
17072	chr7	1191878	-1.662	-	ENSG00000178381
17073	chr7	1191879	-0.037	-	ENSG00000178381
17074	chr7	1191880	0.425	-	ENSG00000178381
17075	chr7	1191881	-0.422	-	ENSG00000178381
17076	chr7	1191882	-2.107	-	ENSG00000178381
17077	chr7	1191883	-1.723	-	ENSG00000178381
17078	chr7	1191884	-2.338	-	ENSG00000178381
17079	chr7	1191885	-3.627	-	ENSG00000178381
17080	chr7	1191886	-1.166	-	ENSG00000178381
17081	chr7	1191887	-0.132	-	ENSG00000178381
17082	chr7	1191888	2.792	-	ENSG00000178381
17083	chr7	1191889	0.065	-	ENSG00000178381
17084	chr7	1191890	-1.49	-	ENSG00000178381
17085	chr7	1191891	-0.451	-	ENSG00000178381
17086	chr7	1191892	-0.97	-	ENSG00000178381
17087	chr7	1191893	0.421	-	ENSG00000178381
17088	chr7	1191894	0.592	-	ENSG00000178381
17089	chr7	1191895	0.855	-	ENSG00000178381
17090	chr7	1191896	1.556	-	ENSG00000178381
17091	chr7	1191897	0.163	-	ENSG00000178381
17092	chr7	1191898	0.827	-	ENSG00000178381
17093	chr7	1191899	1.868	-	ENSG00000178381
17094	chr7	1191900	0.134	-	ENSG00000178381
17095	chr7	1191901	0.492	-	ENSG00000178381
17096	chr7	1191902	-0.301	-	ENSG00000178381
17097	chr7	1191903	1.329	-	ENSG00000178381
17098	chr7	1191904	0.462	-	ENSG00000178381
17099	chr7	1191905	0.087	-	ENSG00000178381
17100	chr7	1191906	1.175	-	ENSG00000178381
17101	chr7	1191907	-0.307	-	ENSG00000178381
17102	chr7	1191908	1.945	-	ENSG00000178381
17103	chr7	1191909	0.316	-	ENSG00000178381
17104	chr7	1191910	-0.074	-	ENSG00000178381
17105	chr7	1191911	2.006	-	ENSG00000178381
17106	chr7	1191912	-0.032	-	ENSG00000178381
17107	chr7	1191913	2.852	-	ENSG00000178381
17108	chr7	1191914	0.864	-	ENSG00000178381
17109	chr7	1191915	0.314	-	ENSG00000178381
17110	chr7	1191916	-1.969	-	ENSG00000178381
17111	chr7	1191917	0.876	-	ENSG00000178381
17112	chr7	1191918	-0.215	-	ENSG00000178381
17113	chr7	1191919	0.024	-	ENSG00000178381
17114	chr7	1191920	0.181	-	ENSG00000178381
17115	chr7	1191921	-1.129	-	ENSG00000178381
17116	chr7	1191922	-0.476	-	ENSG00000178381
17117	chr7	1191923	1.818	-	ENSG00000178381
17118	chr7	1191924	-0.933	-	ENSG00000178381
17119	chr7	1191925	-0.036	-	ENSG00000178381
17120	chr7	1191926	0.144	-	ENSG00000178381
17121	chr7	1191927	-0.003	-	ENSG00000178381
17122	chr7	1191928	-2.797	-	ENSG00000178381
17123	chr7	1191929	-0.074	-	ENSG00000178381
17124	chr7	1191930	-1.385	-	ENSG00000178381
17125	chr7	1191931	-0.213	-	ENSG00000178381
17126	chr7	1191932	-0.807	-	ENSG00000178381
17127	chr7	1191933	-0.719	-	ENSG00000178381
17128	chr7	1191934	-2.335	-	ENSG00000178381
17129	chr7	1191935	0.162	-	ENSG00000178381
17130	chr7	1191936	-0.906	-	ENSG00000178381
17131	chr7	1191937	-1.831	-	ENSG00000178381
17132	chr7	1191938	1.352	-	ENSG00000178381
17133	chr7	1191939	-1.049	-	ENSG00000178381
17134	chr7	1191940	-0.023	-	ENSG00000178381
17135	chr7	1191941	0.841	-	ENSG00000178381
17136	chr7	1191942	0.8	-	ENSG00000178381
17137	chr7	1191943	-4.83	-	ENSG00000178381
17138	chr7	1191944	0.505	-	ENSG00000178381
17139	chr7	1191945	0.15	-	ENSG00000178381
17140	chr7	1191946	-4.73	-	ENSG00000178381
17141	chr7	1191947	0.442	-	ENSG00000178381
17142	chr7	1191948	2.049	-	ENSG00000178381
17143	chr7	1191949	0.883	-	ENSG00000178381
17144	chr7	1191950	0.14	-	ENSG00000178381
17145	chr7	1191951	0.176	-	ENSG00000178381
17146	chr7	1191952	-0.375	-	ENSG00000178381
17147	chr7	1191953	1.346	-	ENSG00000178381
17148	chr7	1191954	-0.245	-	ENSG00000178381
17149	chr7	1191955	-0.271	-	ENSG00000178381
17150	chr7	1191956	0.191	-	ENSG00000178381
17151	chr7	1191957	0.417	-	ENSG00000178381
17152	chr7	1191958	0.093	-	ENSG00000178381
17153	chr7	1191959	2.048	-	ENSG00000178381
17154	chr7	1191960	-0.202	-	ENSG00000178381
17155	chr7	1191961	-0.029	-	ENSG00000178381
17156	chr7	1191962	-0.133	-	ENSG00000178381
17157	chr7	1191963	0.402	-	ENSG00000178381
17158	chr7	1191964	-0.505	-	ENSG00000178381
17159	chr7	1191965	0.156	-	ENSG00000178381
17160	chr7	1191966	-0.599	-	ENSG00000178381
17161	chr7	1191967	-0.241	-	ENSG00000178381
17162	chr7	1191968	-0.128	-	ENSG00000178381
17163	chr7	1191969	-2.473	-	ENSG00000178381
17164	chr7	1191970	-2.13	-	ENSG00000178381
17165	chr7	1191971	0.154	-	ENSG00000178381
17166	chr7	1191972	-0.423	-	ENSG00000178381
17167	chr7	1191973	-0.249	-	ENSG00000178381
17168	chr7	1191974	1.299	-	ENSG00000178381
17169	chr7	1191975	-0.853	-	ENSG00000178381
17170	chr7	1191976	-1.499	-	ENSG00000178381
17171	chr7	1191977	0.15	-	ENSG00000178381
17172	chr7	1191978	-0.249	-	ENSG00000178381
17173	chr7	1191979	0.847	-	ENSG00000178381
17174	chr7	1191980	2.792	-	ENSG00000178381
17175	chr7	1192542	-0.09	-	ENSG00000178381
17176	chr7	1192543	-0.108	-	ENSG00000178381
17177	chr7	1192544	-1.385	-	ENSG00000178381
17178	chr7	1192545	0.031	-	ENSG00000178381
17179	chr7	1192546	0.212	-	ENSG00000178381
17180	chr7	1192547	-0.559	-	ENSG00000178381
17181	chr7	1192548	0.56	-	ENSG00000178381
17182	chr7	1192549	-0.074	-	ENSG00000178381
17183	chr7	1192550	0.763	-	ENSG00000178381
17184	chr7	1192551	0.022	-	ENSG00000178381
17185	chr7	1192552	0.015	-	ENSG00000178381
17186	chr7	1192553	0.22	-	ENSG00000178381
17187	chr7	1192554	1.625	-	ENSG00000178381
17188	chr7	1192555	0.424	-	ENSG00000178381
17189	chr7	1192556	0.507	-	ENSG00000178381
17190	chr7	1192557	-0.031	-	ENSG00000178381
17191	chr7	1192558	0.219	-	ENSG00000178381
17192	chr7	1192559	-0.203	-	ENSG00000178381
17193	chr7	1192560	1.627	-	ENSG00000178381
17194	chr7	1192561	1.627	-	ENSG00000178381
17195	chr7	1192562	1.627	-	ENSG00000178381
17196	chr7	1192563	1.883	-	ENSG00000178381
17197	chr7	1192564	0.163	-	ENSG00000178381
17198	chr7	1192565	-0.785	-	ENSG00000178381
17199	chr7	1192566	0.312	-	ENSG00000178381
17200	chr7	1192567	-0.137	-	ENSG00000178381
17201	chr7	1192568	0.264	-	ENSG00000178381
17202	chr7	1192569	-0.629	-	ENSG00000178381
17203	chr7	1192570	-0.004	-	ENSG00000178381
17204	chr7	1192571	0.665	-	ENSG00000178381
17205	chr7	1192572	0.216	-	ENSG00000178381
17206	chr7	1192573	0.812	-	ENSG00000178381
17207	chr7	1192574	0.341	-	ENSG00000178381
17208	chr7	1192575	-0.199	-	ENSG00000178381
17209	chr7	1192576	-0.257	-	ENSG00000178381
17210	chr7	1192577	-1.319	-	ENSG00000178381
17211	chr7	1192578	-0.33	-	ENSG00000178381
17212	chr7	1192579	0.051	-	ENSG00000178381
17213	chr7	1192580	-0.33	-	ENSG00000178381
17214	chr7	1192581	0.384	-	ENSG00000178381
17215	chr7	1192582	-0.036	-	ENSG00000178381
17216	chr7	1192583	2.135	-	ENSG00000178381
17217	chr7	1192584	-1.114	-	ENSG00000178381
17218	chr7	1192585	-0.227	-	ENSG00000178381
17219	chr7	1192586	-0.491	-	ENSG00000178381
17220	chr7	1192587	0.094	-	ENSG00000178381
17221	chr7	1192588	0.932	-	ENSG00000178381
17222	chr7	1192589	-0.832	-	ENSG00000178381
17223	chr7	1192590	-0.743	-	ENSG00000178381
17224	chr7	1192591	0.398	-	ENSG00000178381
17225	chr7	1192592	-0.176	-	ENSG00000178381
17226	chr7	1192593	-0.473	-	ENSG00000178381
17227	chr7	1192594	-0.329	-	ENSG00000178381
17228	chr7	1192595	0.618	-	ENSG00000178381
17229	chr7	1192596	0.013	-	ENSG00000178381
17230	chr7	1192597	-0.322	-	ENSG00000178381
17231	chr7	1192598	-1.839	-	ENSG00000178381
17232	chr7	1192599	0.32	-	ENSG00000178381
17233	chr7	1192600	-1.152	-	ENSG00000178381
17234	chr7	1192601	-0.441	-	ENSG00000178381
17235	chr7	1192602	-2.056	-	ENSG00000178381
17236	chr7	1192603	-0.042	-	ENSG00000178381
17237	chr7	1192604	-0.301	-	ENSG00000178381
17238	chr7	1192605	-0.572	-	ENSG00000178381
17239	chr7	1192606	-2.045	-	ENSG00000178381
17240	chr7	1192607	-1.25	-	ENSG00000178381
17241	chr7	1192608	-1.087	-	ENSG00000178381
17242	chr7	1192609	-0.209	-	ENSG00000178381
17243	chr7	1192610	-0.397	-	ENSG00000178381
17244	chr7	1192611	-1.038	-	ENSG00000178381
17245	chr7	1192612	-0.698	-	ENSG00000178381
17246	chr7	1192613	-0.242	-	ENSG00000178381
17247	chr7	1192614	-0.407	-	ENSG00000178381
17248	chr7	1192615	-3.853	-	ENSG00000178381
17249	chr7	1192616	-0.144	-	ENSG00000178381
17250	chr7	1192617	-0.24	-	ENSG00000178381
17251	chr7	1192618	0.441	-	ENSG00000178381
17252	chr7	1192619	0.405	-	ENSG00000178381
17253	chr7	1192620	-1.459	-	ENSG00000178381
17254	chr7	1192621	-1.053	-	ENSG00000178381
17255	chr7	1192622	-1.852	-	ENSG00000178381
17256	chr7	1192623	-0.028	-	ENSG00000178381
17257	chr7	1192624	-2.729	-	ENSG00000178381
17258	chr7	1192625	-0.459	-	ENSG00000178381
17259	chr7	1192626	-0.151	-	ENSG00000178381
17260	chr7	1192627	-0.841	-	ENSG00000178381
17261	chr7	1192628	-2.121	-	ENSG00000178381
17262	chr7	1192629	0.417	-	ENSG00000178381
17263	chr7	1192630	-1.348	-	ENSG00000178381
17264	chr7	1192631	-1.148	-	ENSG00000178381
17265	chr7	1192632	-2.675	-	ENSG00000178381
17266	chr7	1192633	-1.863	-	ENSG00000178381
17267	chr7	1192634	-0.664	-	ENSG00000178381
17268	chr7	1192635	2.132	-	ENSG00000178381
17269	chr7	1192636	-1.374	-	ENSG00000178381
17270	chr7	1192637	-2.784	-	ENSG00000178381
17271	chr7	1192638	-1.288	-	ENSG00000178381
17272	chr7	1192639	0.117	-	ENSG00000178381
17273	chr7	1192640	-2.673	-	ENSG00000178381
17274	chr7	1192641	-1.458	-	ENSG00000178381
17275	chr7	1192642	0.454	-	ENSG00000178381
17276	chr7	1192643	0.132	-	ENSG00000178381
17277	chr7	1192644	-0.107	-	ENSG00000178381
17278	chr7	1192645	-0.208	-	ENSG00000178381
17279	chr7	1192646	-1.962	-	ENSG00000178381
17280	chr7	1192647	-2.572	-	ENSG00000178381
17281	chr7	1192648	1.151	-	ENSG00000178381
17282	chr7	1192649	0.17	-	ENSG00000178381
17283	chr7	1192650	0.216	-	ENSG00000178381
17284	chr7	1192651	0.011	-	ENSG00000178381
17285	chr7	1192652	-1.219	-	ENSG00000178381
17286	chr7	1192653	-0.581	-	ENSG00000178381
17287	chr7	1192654	-1.278	-	ENSG00000178381
17288	chr7	1192655	-0.357	-	ENSG00000178381
17289	chr7	1192656	-0.368	-	ENSG00000178381
17290	chr7	1192657	-1.443	-	ENSG00000178381
17291	chr7	1192658	-1.267	-	ENSG00000178381
17292	chr7	1192659	-1.237	-	ENSG00000178381
17293	chr7	1192660	-0.388	-	ENSG00000178381
17294	chr7	1192661	-2.243	-	ENSG00000178381
17295	chr7	1192662	-4.646	-	ENSG00000178381
17296	chr7	1192663	-1.184	-	ENSG00000178381
17297	chr7	1192664	-0.868	-	ENSG00000178381
17298	chr7	1192665	-0.434	-	ENSG00000178381
17299	chr7	1192666	-0.561	-	ENSG00000178381
17300	chr7	1192667	-1.526	-	ENSG00000178381
17301	chr7	1192668	-1.826	-	ENSG00000178381
17302	chr7	1192669	-0.78	-	ENSG00000178381
17303	chr7	1192670	-2.165	-	ENSG00000178381
17304	chr7	1192671	-0.524	-	ENSG00000178381
17305	chr7	1192672	-1.925	-	ENSG00000178381
17306	chr7	1192673	-0.137	-	ENSG00000178381
17307	chr7	1192674	-1.317	-	ENSG00000178381
17308	chr7	1192675	-2.11	-	ENSG00000178381
17309	chr7	1192676	-1.443	-	ENSG00000178381
17310	chr7	1192677	-0.442	-	ENSG00000178381
17311	chr7	1192678	-1.255	-	ENSG00000178381
17312	chr7	1192679	-2.109	-	ENSG00000178381
17313	chr7	1192680	-1.272	-	ENSG00000178381
17314	chr7	1192681	-1.183	-	ENSG00000178381
17315	chr7	1192682	0.39	-	ENSG00000178381
17316	chr7	1192683	0.181	-	ENSG00000178381
17317	chr7	1192684	0.634	-	ENSG00000178381
17318	chr7	1192685	-0.108	-	ENSG00000178381
17319	chr7	1192686	0.272	-	ENSG00000178381
17320	chr7	1192687	0.074	-	ENSG00000178381
17321	chr7	1192688	-0.262	-	ENSG00000178381
17322	chr7	1192689	-0.288	-	ENSG00000178381
17323	chr7	1192690	-0.19	-	ENSG00000178381
17324	chr7	1192691	-0.099	-	ENSG00000178381
17325	chr7	1192692	0.162	-	ENSG00000178381
17326	chr7	1192693	-2.472	-	ENSG00000178381
17327	chr7	1192694	-0.114	-	ENSG00000178381
17328	chr7	1192695	-2.56	-	ENSG00000178381
17329	chr7	1192696	-0.574	-	ENSG00000178381
17330	chr7	1192697	-1.981	-	ENSG00000178381
17331	chr7	1192698	-0.308	-	ENSG00000178381
17332	chr7	1192699	-1.716	-	ENSG00000178381
17333	chr7	1192700	-0.681	-	ENSG00000178381
17334	chr7	1192701	-0.267	-	ENSG00000178381
17335	chr7	1192702	-0.443	-	ENSG00000178381
17336	chr7	1192703	4.057	-	ENSG00000178381
17337	chr7	1192704	2.734	-	ENSG00000178381
17338	chr7	1192705	0.665	-	ENSG00000178381
17339	chr7	1192706	7.634	-	ENSG00000178381
17340	chr7	1192707	3.796	-	ENSG00000178381
17341	chr7	1192708	6.466	-	ENSG00000178381
17342	chr7	1192709	2.187	-	ENSG00000178381
17343	chr7	1192710	-5.253	-	ENSG00000178381
17344	chr7	1192711	2.223	-	ENSG00000178381
17345	chr7	1192712	0.95	-	ENSG00000178381
17346	chr7	1192713	0.226	-	ENSG00000178381
17347	chr7	1192714	-0.156	-	ENSG00000178381
17348	chr7	1192715	1.34	-	ENSG00000178381
17349	chr7	1192716	1.382	-	ENSG00000178381
17350	chr7	1192717	2.973	-	ENSG00000178381
17351	chr7	1192718	1.712	-	ENSG00000178381
17352	chr7	1192719	0.807	-	ENSG00000178381
17353	chr7	1192720	1.554	-	ENSG00000178381
17354	chr7	1192721	-0.897	-	ENSG00000178381
17355	chr7	1192722	-2.118	-	ENSG00000178381
17356	chr7	1192723	5.134	-	ENSG00000178381
17357	chr7	1192724	-0.039	-	ENSG00000178381
17358	chr7	1192725	-1.597	-	ENSG00000178381
17359	chr7	1192726	-0.229	-	ENSG00000178381
17360	chr7	1192727	0.791	-	ENSG00000178381
17361	chr7	1192728	-0.041	-	ENSG00000178381
17362	chr7	1192729	0.406	-	ENSG00000178381
17363	chr7	1192730	0.079	-	ENSG00000178381
17364	chr7	1192731	-1.175	-	ENSG00000178381
17365	chr7	1192732	1.07	-	ENSG00000178381
17366	chr7	1192733	1.234	-	ENSG00000178381
17367	chr7	1192734	-0.691	-	ENSG00000178381
17368	chr7	1192735	-0.005	-	ENSG00000178381
17369	chr7	1192736	1.323	-	ENSG00000178381
17370	chr7	1192737	-0.546	-	ENSG00000178381
17371	chr7	1192738	-0.415	-	ENSG00000178381
17372	chr7	1192739	1.048	-	ENSG00000178381
17373	chr7	1192740	4.594	-	ENSG00000178381
17374	chr7	1192741	6.424	-	ENSG00000178381
17375	chr7	1192742	7.656	-	ENSG00000178381
17376	chr7	1192743	2.116	-	ENSG00000178381
17377	chr7	1192744	1.423	-	ENSG00000178381
17378	chr7	1192745	0.314	-	ENSG00000178381
17379	chr7	1192746	0.25	-	ENSG00000178381
17380	chr7	1192747	6.604	-	ENSG00000178381
17381	chr7	1192748	8.086	-	ENSG00000178381
17382	chr7	1192749	1.21	-	ENSG00000178381
17383	chr7	1192750	6.604	-	ENSG00000178381
17384	chr7	1192751	6.424	-	ENSG00000178381
17385	chr7	1192752	2.696	-	ENSG00000178381
17386	chr7	1192753	3.858	-	ENSG00000178381
17387	chr7	1192754	2.134	-	ENSG00000178381
17388	chr7	1192755	-0.006	-	ENSG00000178381
17389	chr7	1192756	8.086	-	ENSG00000178381
17390	chr7	1192757	8.086	-	ENSG00000178381
17391	chr7	1192758	0.15	-	ENSG00000178381
17392	chr7	1192759	4.956	-	ENSG00000178381
17393	chr7	1192760	8.086	-	ENSG00000178381
17394	chr7	1192761	0.301	-	ENSG00000178381
17395	chr7	1192762	6.424	-	ENSG00000178381
17396	chr7	1192763	2.519	-	ENSG00000178381
17397	chr7	1192764	0.914	-	ENSG00000178381
17398	chr7	1192765	4.951	-	ENSG00000178381
17399	chr7	1192766	8.086	-	ENSG00000178381
17400	chr7	1192767	0.602	-	ENSG00000178381
17401	chr7	1192768	1.001	-	ENSG00000178381
17402	chr7	1192769	3.346	-	ENSG00000178381
17403	chr7	1192770	-0.321	-	ENSG00000178381
17404	chr7	1192771	7.656	-	ENSG00000178381
17405	chr7	1192772	1.978	-	ENSG00000178381
17406	chr7	1192773	0.801	-	ENSG00000178381
17407	chr7	1192774	6.424	-	ENSG00000178381
17408	chr7	1192775	5.93	-	ENSG00000178381
17409	chr7	1192776	4.281	-	ENSG00000178381
17410	chr7	1192777	4.287	-	ENSG00000178381
17411	chr7	1192778	5.932	-	ENSG00000178381
17412	chr7	1192779	1.229	-	ENSG00000178381
17413	chr7	1192780	1.066	-	ENSG00000178381
17414	chr7	1192781	6.604	-	ENSG00000178381
17415	chr7	1192782	0.415	-	ENSG00000178381
17416	chr7	1192783	2.316	-	ENSG00000178381
17417	chr7	1192784	0.46	-	ENSG00000178381
17418	chr7	1192785	-1.175	-	ENSG00000178381
17419	chr7	1192786	-0.22	-	ENSG00000178381
17420	chr7	1192787	1.708	-	ENSG00000178381
17421	chr7	1192788	0.635	-	ENSG00000178381
17422	chr7	1192789	6.424	-	ENSG00000178381
17423	chr7	1192790	5.903	-	ENSG00000178381
17424	chr7	1192791	0.625	-	ENSG00000178381
17425	chr7	1192792	3.891	-	ENSG00000178381
17426	chr7	1192793	5.07	-	ENSG00000178381
17427	chr7	1192794	0.019	-	ENSG00000178381
17428	chr7	1192795	1.199	-	ENSG00000178381
17429	chr7	1192796	4.769	-	ENSG00000178381
17430	chr7	1192797	1.238	-	ENSG00000178381
17431	chr7	1192798	6.424	-	ENSG00000178381
17432	chr7	1192799	7.656	-	ENSG00000178381
17433	chr7	1192800	-2.627	-	ENSG00000178381
17434	chr7	1192801	1.643	-	ENSG00000178381
17435	chr7	1192802	0.138	-	ENSG00000178381
17436	chr7	1192803	0.553	-	ENSG00000178381
17437	chr7	1192804	5.932	-	ENSG00000178381
17438	chr7	1192805	0.394	-	ENSG00000178381
17439	chr7	1192806	0.34	-	ENSG00000178381
17440	chr7	1192807	-0.067	-	ENSG00000178381
17441	chr7	1192808	2.208	-	ENSG00000178381
17442	chr7	1192809	0.153	-	ENSG00000178381
17443	chr7	1192810	7.656	-	ENSG00000178381
17444	chr7	1192811	2.805	-	ENSG00000178381
17445	chr7	1192812	3.764	-	ENSG00000178381
17446	chr7	1192813	7.656	-	ENSG00000178381
17447	chr7	1192814	3.82	-	ENSG00000178381
17448	chr7	1192815	1.13	-	ENSG00000178381
17449	chr7	1192816	6.604	-	ENSG00000178381
17450	chr7	1192817	6.424	-	ENSG00000178381
17451	chr7	1192818	0.598	-	ENSG00000178381
17452	chr7	1192819	3.859	-	ENSG00000178381
17453	chr7	1192820	4.834	-	ENSG00000178381
17454	chr7	1192821	1.161	-	ENSG00000178381
17455	chr7	1192822	1.644	-	ENSG00000178381
17456	chr7	1192823	3.035	-	ENSG00000178381
17457	chr7	1192824	0.465	-	ENSG00000178381
17458	chr7	1192825	1.833	-	ENSG00000178381
17459	chr7	1192826	4.945	-	ENSG00000178381
17460	chr7	1192827	2.504	-	ENSG00000178381
17461	chr7	1192828	6.424	-	ENSG00000178381
17462	chr7	1192829	7.656	-	ENSG00000178381
17463	chr7	1192830	0.241	-	ENSG00000178381
17464	chr7	1192831	6.424	-	ENSG00000178381
17465	chr7	1192832	6.424	-	ENSG00000178381
17466	chr7	1192833	-0.125	-	ENSG00000178381
17467	chr7	1192834	1.222	-	ENSG00000178381
17468	chr7	1192835	1.686	-	ENSG00000178381
17469	chr7	1192836	0.419	-	ENSG00000178381
17470	chr7	1192837	1.896	-	ENSG00000178381
17471	chr7	1192838	2.976	-	ENSG00000178381
17472	chr7	1192839	-2.963	-	ENSG00000178381
17473	chr7	1192840	2.21	-	ENSG00000178381
17474	chr7	1192841	2.997	-	ENSG00000178381
17475	chr7	1192842	0.633	-	ENSG00000178381
17476	chr7	1192843	6.424	-	ENSG00000178381
